method,sample_size,replicate,sampled_files,feature,metric,value
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",appropriateness_category,levenshtein,1585.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",appropriateness_category,number_of_characters,10844.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",appropriateness_category,percentual_error,14.616377720398377
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",appropriateness_category,time,1079.66173
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",relative_radiation_level,levenshtein,286.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",relative_radiation_level,number_of_characters,1086.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",relative_radiation_level,percentual_error,26.335174953959484
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",relative_radiation_level,time,1079.66173
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",subcategory,levenshtein,10155.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",subcategory,number_of_characters,58604.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",subcategory,percentual_error,17.328168725684254
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",subcategory,time,1079.66173
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",category,levenshtein,1820.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",category,number_of_characters,15572.0
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",category,percentual_error,11.687644490110454
camelot,10.0,3.0,"['guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_hematuria.pdf|', 'guidelines_chronic_elbow_pain.pdf|']",category,time,1079.66173
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,levenshtein,2654.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,number_of_characters,15805.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,percentual_error,16.792154381524835
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,time,1092.12323
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,levenshtein,1585.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,number_of_characters,10844.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,percentual_error,14.616377720398377
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,time,1092.12323
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,levenshtein,286.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,number_of_characters,1086.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,percentual_error,26.335174953959484
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,time,1092.12323
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,levenshtein,10155.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,number_of_characters,58604.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,percentual_error,17.328168725684254
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,time,1092.12323
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,levenshtein,1820.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,number_of_characters,15572.0
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,percentual_error,11.687644490110454
camelot,10.0,4.0,"['guideline_back_pain-child.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,time,1092.12323
camelot,10.0,5.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|']",procedure,levenshtein,2654.0
camelot,10.0,5.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|']",procedure,number_of_characters,15805.0
camelot,10.0,5.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|']",procedure,percentual_error,16.792154381524835
camelot,10.0,5.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|']",procedure,time,1098.83352
camelot,10.0,5.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_hematuria-child.pdf|']",appropriateness_category,levenshtein,1585.0
